20250803  1  1  7 10 -4  1 -4  9  8  2  1  2  1
20250803  1  2 78  1  3  0  3  3  4  8  8  4  1
20250803  1  3 40  4  3  0  3  5  2  7  6 10  1
20250803  1  4 51  2  2  0  0  2  1  5  5  3  1
20250803  1  5 12  7 -1  0 -1  7  7  3  2  6  1
20250803  1  6 18  5 -4  1 -4 12 12  2  2 12  1
20250803  1  7 12  8 -3  0 -3  8 11  2  1  5  1
20250803  1  8  4 12 -4  1 -4 11 10  1  1  7  1
20250803  1  9  7 11 -2  0 -2 10  6  3  2 11  1
20250803  1 10 44  3 -1  0 -1  1  3  4  3  1  1
20250803  1 11 12  9 -3  0 -3  4  5  2  1  9  1
20250803  1 12 16  6 -4  1 -4  6  9  3  6  8  1
20250803  2  1 15  7  0  0  0  8  5  3  2  4  4
20250803  2  2 49  2  0  0  0 10  4  3  2  2  4
20250803  2  3  8  9 -2  1 -2 11 11  2  1  5  4
20250803  2  4 55  1  0  0  0  9  1  3  5  6  4
20250803  2  5 43  3 -1  0 -1  5  2  3  3  7  4
20250803  2  6 43  4  0  0  0  6  3  4  2  9  4
20250803  2  7 35  5  2  0  0  1  7  6  6  1  4
20250803  2  8  8 10 -4  1 -4  7 10  1  1 11  4
20250803  2  9 26  6  2  0  0  2  6  5  5  3  4
20250803  2 10  4 11 -3  1 -3  3  9  2  2  8  4
20250803  2 11 14  8 -3  0 -3  4  8  3  2 10  4
20250803  2 12  .  .  .  .  .  .  .  .  .  .  .
20250803  3  1 65  2  2  0  2  4  2  6  6  3  3
20250803  3  2 59  3  0  0  0  2  1  5  6  1  3
20250803  3  3 65  1  0  0  0  8  4  3  3  2  3
20250803  3  4  4  9 -2  1 -2 10  7  3  1 11  3
20250803  3  5  6  8 -3  1 -3  6 11  1  1  8  3
20250803  3  6  4 10 -3  1 -3  3  9  1  1 10  3
20250803  3  7  4 11 -4  1 -4  5 10  1  1  9  3
20250803  3  8 36  5  0  0  0 11  5  3  2  5  3
20250803  3  9 10  7 -3  0 -3  9  8  2  2  4  3
20250803  3 10 10  6 -2  0 -2  1  6  2  2  6  3
20250803  3 11 37  4  0  0  0  7  3  4  2  7  3
20250803  3 12  .  .  .  .  .  .  .  .  .  .  .
