20250719  1  1 47   7    .   .
20250719  1  2  0   1    .   .
20250719  1  3  3   4    .   .
20250719  1  4 46   6    .   .
20250719  1  5  0   8    .   .
20250719  1  6 29  11    .   .
20250719  1  7 57  10    .   .
20250719  1  8 17   3    .   .
20250719  1  9  1   9    .   .
20250719  1 10 10   2    .   .
20250719  1 11 15   5    .   .
20250719  1 12  .   .    .   .
20250719  2  1  2   2    .   .
20250719  2  2 70   3    .   .
20250719  2  3 60  11    .   .
20250719  2  4  7   7    .   .
20250719  2  5  0   6    .   .
20250719  2  6 11   9    .   .
20250719  2  7 20   4    .   .
20250719  2  8  4   8    .   .
20250719  2  9 10   1    .   .
20250719  2 10  2  10    .   .
20250719  2 11 39   5    .   .
20250719  2 12  .   .    .   .
20250719  3  1  2   2    .   .
20250719  3  2 72  11    .   .
20250719  3  3  0   9    .   .
20250719  3  4  8  10    .   .
20250719  3  5 14   5    .   .
20250719  3  6 10   6    .   .
20250719  3  7  5   4    .   .
20250719  3  8  0   7    .   .
20250719  3  9 46   1    .   .
20250719  3 10 20   3    .   .
20250719  3 11 48   8    .   .
20250719  3 12  .   .    .   .
20250719  4  1 38   7    .   .
20250719  4  2  5   6    .   .
20250719  4  3  4   1    .   .
20250719  4  4 13   5    .   .
20250719  4  5 29   9    .   .
20250719  4  6 42   4    .   .
20250719  4  7 65   2    .   .
20250719  4  8  0   3    .   .
20250719  4  9 29   8    .   .
20250719  4 10  .   .    .   .
20250719  4 11  .   .    .   .
20250719  4 12  .   .    .   .
20250719  5  1 34   9    .   .
20250719  5  2  1   5    .   .
20250719  5  3  6   4    .   .
20250719  5  4 39   1    .   .
20250719  5  5 50   8    .   .
20250719  5  6  5  10    .   .
20250719  5  7  0   3    .   .
20250719  5  8 16   6    .   .
20250719  5  9 59   2    .   .
20250719  5 10 15   7    .   .
20250719  5 11  0  11    .   .
20250719  5 12  .   .    .   .
20250719  6  1 44   9    .   .
20250719  6  2  9   7    .   .
20250719  6  3 12   1    .   .
20250719  6  4  3   5    .   .
20250719  6  5 37   3    .   .
20250719  6  6  7   2    .   .
20250719  6  7 49   6    .   .
20250719  6  8  0   4    .   .
20250719  6  9 64   8    .   .
20250719  6 10  0  10    .   .
20250719  6 11  .   .    .   .
20250719  6 12  .   .    .   .
20250719  7  1  0   6    .   .
20250719  7  2  7   9    .   .
20250719  7  3 12   8    .   .
20250719  7  4 11   5    .   .
20250719  7  5 30  10    .   .
20250719  7  6 56   3    .   .
20250719  7  7  0   4    .   .
20250719  7  8 43   2    .   .
20250719  7  9 51   1    .   .
20250719  7 10 15   7    .   .
20250719  7 11  .   .    .   .
20250719  7 12  .   .    .   .
20250719  8  1 45   9    .   .
20250719  8  2  1   5    .   .
20250719  8  3  0   1    .   .
20250719  8  4 28   6    .   .
20250719  8  5 46   4    .   .
20250719  8  6 40   7    .   .
20250719  8  7  3   8    .   .
20250719  8  8  2   2    .   .
20250719  8  9 60   3    .   .
20250719  8 10  0  10    .   .
20250719  8 11  .   .    .   .
20250719  8 12  .   .    .   .
20250719  9  1 24   8    .   .
20250719  9  2 43   3    .   .
20250719  9  3 55   2    .   .
20250719  9  4 40   4    .   .
20250719  9  5  0   1    .   .
20250719  9  6  1   6    .   .
20250719  9  7  0   5    .   .
20250719  9  8 62   7    .   .
20250719  9  9  0   9    .   .
20250719  9 10  .   .    .   .
20250719  9 11  .   .    .   .
20250719  9 12  .   .    .   .
