20250906  1  1 43   4    .   .
20250906  1  2  4   8    .   .
20250906  1  3  7   1    .   .
20250906  1  4 75   9    .   .
20250906  1  5  6   6    .   .
20250906  1  6 11  10    .   .
20250906  1  7  1   3    .   .
20250906  1  8 48   5    .   .
20250906  1  9 22   2    .   .
20250906  1 10  8   7    .   .
20250906  1 11  .   .    .   .
20250906  1 12  .   .    .   .
20250906  2  1 41   2    .   .
20250906  2  2 69   9    .   .
20250906  2  3  7   1    .   .
20250906  2  4 10   5    .   .
20250906  2  5 27   4    .   .
20250906  2  6  0   3    .   .
20250906  2  7  0  11    .   .
20250906  2  8  1  10    .   .
20250906  2  9 62   8    .   .
20250906  2 10  2   6    .   .
20250906  2 11  6   7    .   .
20250906  2 12  .   .    .   .
20250906  3  1  8   2    .   .
20250906  3  2 69   6    .   .
20250906  3  3 10   7    .   .
20250906  3  4  3  10    .   .
20250906  3  5  0   8    .   .
20250906  3  6 51   3    .   .
20250906  3  7 32   1    .   .
20250906  3  8 17  11    .   .
20250906  3  9  1   4    .   .
20250906  3 10 26   9    .   .
20250906  3 11  8   5    .   .
20250906  3 12  .   .    .   .
20250906  4  1  5   3    .   .
20250906  4  2  3  10    .   .
20250906  4  3 72  11    .   .
20250906  4  4  9   7    .   .
20250906  4  5  2  13    .   .
20250906  4  6  3  14    .   .
20250906  4  7 22   4    .   .
20250906  4  8  0   9    .   .
20250906  4  9  6   1    .   .
20250906  4 10 46   2    .   .
20250906  4 11 29   6    .   .
20250906  4 12  1   5    .   .
20250906  5  1 13   3    .   .
20250906  5  2 46   8    .   .
20250906  5  3 71   2    .   .
20250906  5  4 33   4    .   .
20250906  5  5  0   1    .   .
20250906  5  6  0   7    .   .
20250906  5  7  9   5    .   .
20250906  5  8 53   6    .   .
20250906  5  9  .   .    .   .
20250906  5 10  .   .    .   .
20250906  5 11  .   .    .   .
20250906  5 12  .   .    .   .
20250906  6  1 62   4    .   .
20250906  6  2  0   1    .   .
20250906  6  3  1   5    .   .
20250906  6  4 69   7    .   .
20250906  6  5 34   8    .   .
20250906  6  6  0  11    .   .
20250906  6  7 31   3    .   .
20250906  6  8 15   9    .   .
20250906  6  9  1   2    .   .
20250906  6 10  0   6    .   .
20250906  6 11 12  10    .   .
20250906  6 12  .   .    .   .
20250906  7  1 22   4    .   .
20250906  7  2  7   7    .   .
20250906  7  3  8   5    .   .
20250906  7  4 64   1    .   .
20250906  7  5 50   8    .   .
20250906  7  6  2   3    .   .
20250906  7  7 55   2    .   .
20250906  7  8 17   6    .   .
20250906  7  9  .   .    .   .
20250906  7 10  .   .    .   .
20250906  7 11  .   .    .   .
20250906  7 12  .   .    .   .
20250906  8  1 39   2    .   .
20250906  8  2 74   3    .   .
20250906  8  3 49   8    .   .
20250906  8  4  0   1    .   .
20250906  8  5  9   5    .   .
20250906  8  6  0   9    .   .
20250906  8  7  3   7    .   .
20250906  8  8 43   4    .   .
20250906  8  9  8   4    .   .
20250906  8 10  .   .    .   .
20250906  8 11  .   .    .   .
20250906  8 12  .   .    .   .
20250906  9  1 75   1    .   .
20250906  9  2 29   4    .   .
20250906  9  3  4   2    .   .
20250906  9  4 39   7    .   .
20250906  9  5 12   6    .   .
20250906  9  6 19   5    .   .
20250906  9  7 28  10    .   .
20250906  9  8  2   9    .   .
20250906  9  9  6   3    .   .
20250906  9 10  8  11    .   .
20250906  9 11  3   8    .   .
20250906  9 12  .   .    .   .
20250906 10  1 26   6    .   .
20250906 10  2 33   4    .   .
20250906 10  3  0  11    .   .
20250906 10  4 35   2    .   .
20250906 10  5 10   1    .   .
20250906 10  6 75   5    .   .
20250906 10  7  3   9    .   .
20250906 10  8  0   7    .   .
20250906 10  9  9   3    .   .
20250906 10 10  0   8    .   .
20250906 10 11 34  10    .   .
20250906 10 12  .   .    .   .
20250906 11  1 40  10    .   .
20250906 11  2 19   1    .   .
20250906 11  3  7   7    .   .
20250906 11  4 12  11    .   .
20250906 11  5  0   2    .   .
20250906 11  6 11   4    .   .
20250906 11  7 35   6    .   .
20250906 11  8  1   3    .   .
20250906 11  9  0   8    .   .
20250906 11 10 65   5    .   .
20250906 11 11 35   9    .   .
20250906 11 12  .   .    .   .
