20250608  1  1 47  2 -1  0 -1  5  3  0  2  3  1
20250608  1  2  7 10 -2  1 -3  6 11  0 -5  1  1
20250608  1  3 81  1  2  0  0  1  6  3  5  8  1
20250608  1  4  7  9 -2  1 -2 10  8  0 -2 10  1
20250608  1  5 22  7  0  0 -1  7  7  0  1  7  1
20250608  1  6 11  8  0  0 -2  3 10  0  1  9  1
20250608  1  7 29  5  0  0  0  2  4  0  2  5  1
20250608  1  8 31  3  0  0  0 11  1  0  3  6  1
20250608  1  9 28  6  0  0 -1  9  5  0  1  4  1
20250608  1 10 30  4 -2  0 -2  4  2  0  1  2  1
20250608  1 11  6 11 -4  1 -3  8  9  0 -1 11  1
20250608  1 12  .  .  .  .  .  .  .  .  .  .  .
20250608  2  1 81  1  4  0  4  5  2  0 21  1  2
20250608  2  2 19  6  1  0  0 10  5  0  2  8  2
20250608  2  3 26  4 -2  0 -2  7  6  3  1  7  2
20250608  2  4 10  9 -3  1 -3  8  7  0 -3  3  2
20250608  2  5 14  8 -4  1 -4  3 10  0 -3  9  2
20250608  2  6  7 10  0  0 -1  9  8  0  1  2  2
20250608  2  7 33  3  1  0  0  6  3  1  4 10  2
20250608  2  8 70  2  3  0  2  1  1  0 11  5  2
20250608  2  9 25  5  0  0  0  4  4  0  0  4  2
20250608  2 10 14  7 -3  1 -3  2  9  0  0  6  2
20250608  2 11  .  .  .  .  .  .  .  .  .  .  .
20250608  2 12  .  .  .  .  .  .  .  .  .  .  .
20250608  3  1 54  2  3  0  2  2  1  3 16  2  1
20250608  3  2 71  1  4  0  1  3  2  2 15  1  1
20250608  3  3  8  9 -4  1 -4  9 11  1 -3  8  1
20250608  3  4 33  4  1  0  0  6  4  0  2  4  1
20250608  3  5  6 11 -3  1 -1  7  8  0 -1 10  1
20250608  3  6 15  7 -4  1 -4 11  6  0 -1 11  1
20250608  3  7  6 10 -4  1 -4  8  9  1 -1  6  1
20250608  3  8 54  3  3  0 -2  4  7  3  7  9  1
20250608  3  9  8  8 -2  0 -2  5 10  0  0  3  1
20250608  3 10 26  5  2  0  2 10  3  2  9  7  1
20250608  3 11 20  6 -2  0 -3  1  5  1  2  5  1
20250608  3 12  .  .  .  .  .  .  .  .  .  .  .
20250608  4  1  8 11  0  0 -1  6  7  1  1  9  4
20250608  4  2 18  7  1  0  0  2 11  0  2  6  4
20250608  4  3 22  6  1  0  1  1  9  2  3  8  4
20250608  4  4 13  8  0  0  0  7  5  1  2 10  4
20250608  4  5  8 10  0  0  0 11  8  2  1 11  4
20250608  4  6 49  2  4  0  0  8  3  2  9  3  4
20250608  4  7  9  9 -2  0 -1 10 10  1 -1  2  4
20250608  4  8 43  3  3  0  0  3  6  3 13  4  4
20250608  4  9 49  1  3  0  3  5  1  3 11  7  4
20250608  4 10 43  4  3  0  2  9  2  4 12  5  4
20250608  4 11 37  5  2  0  2  4  4  5 10  1  4
20250608  4 12  .  .  .  .  .  .  .  .  .  .  .
20250608  5  1 17  6  1  0  0  5  8  0  9  7  2
20250608  5  2 10  8  0  0  0 10  7  2 -1  5  2
20250608  5  3 47  3  2  0  1  2  3  4  5  3  2
20250608  5  4 17  7  0  0  0  9  5  2  3  9  2
20250608  5  5 61  2  4  0  2  1  1  3 19  6  2
20250608  5  6 19  5  1  0  1  7  2  2  2  1  2
20250608  5  7 62  1  4  0  2  3  4  3 16  4  2
20250608  5  8  4 11 -4  0 -3  8  6  0 -2  2  2
20250608  5  9 47  4  3  0  0 11 11  1  8 10  2
20250608  5 10 10  9  0  0 -1  4 10  2  1 11  2
20250608  5 11  6 10 -2  1 -3  6  9  0  1  8  2
20250608  5 12  .  .  .  .  .  .  .  .  .  .  .
20250608  6  1 49  2  3  0  0  3  4  1  9  7  4
20250608  6  2 30  6  2  0  2  7  5  2  7  1  4
20250608  6  3 19  7  0  0  0  4  7  2  3  4  4
20250608  6  4 47  3  3  0  1  2  2  3  9  6  4
20250608  6  5  7  8 -4  1 -4  8  8  1 -2  8  4
20250608  6  6 47  4  3  0  2  5  6  2  8  2  4
20250608  6  7 61  1  4  0  3  1  1  1 19  3  4
