20250727  1  1 23  8  0  0  0  7  5  4  3  2  4
20250727  1  2 46  1  2  0  2  1  1  7  8  8  4
20250727  1  3  9  9 -2  1 -4  5  9  2  2  6  4
20250727  1  4 36  4  2  0  2  4  2  5  5  4  4
20250727  1  5 28  6  0  0  0  2  7  4  2 10  4
20250727  1  6 43  3  1  0  1  3  4  3  5  5  4
20250727  1  7 28  7  0  0  0 11  8  4  2  7  4
20250727  1  8 45  2  2  0  0  9 11  5  2  1  4
20250727  1  9  5 11 -2  0 -3  8  6  2  1  3  4
20250727  1 10 30  5  0  0  0  6  3  3  2 11  4
20250727  1 11  8 10 -2  1 -4 10 10  1  1  9  4
20250727  1 12  .  .  .  .  .  .  .  .  .  .  .
20250727  2  1 14  5 -2  1 -1  9  8  2  1  5  4
20250727  2  2 63  3  0  0  0  2  4  3  3  3  4
20250727  2  3 64  2  1  0  1  4  1  3  2  2  4
20250727  2  4  9  6  0  0  0  3  6  3  1 11  4
20250727  2  5 79  1  0  0  0  1  3  3  3  1  4
20250727  2  6  8  9  0  0 -3  8  9  1  2  4  4
20250727  2  7  4 11 -2  1 -4  7  7  1  1  9  4
20250727  2  8  7 10 -2  1 -2 11  5  3  4 10  4
20250727  2  9  9  7 -4  1 -4 10 11  1  1  6  4
20250727  2 10  8  8 -1  0 -3  6 10  2  2  8  4
20250727  2 11 36  4  0  0  0  5  2  4  4  7  4
20250727  2 12  .  .  .  .  .  .  .  .  .  .  .
20250727  3  1 27  5  0  0 -1  5  7  2  1  8  1
20250727  3  2 25  8  0  0 -1  8  3  3  1  9  1
20250727  3  3 35  3 -1  0 -3  2  4  2  2  3  1
20250727  3  4 27  6  0  0 -2  7  5  3  2  7  1
20250727  3  5  7  9 -4  1 -3  4  8  1  1  1  1
20250727  3  6 26  7  0  0 -2  9  9  3  1  4  1
20250727  3  7 32  4  1  0 -2  1  6  4  2  6  1
20250727  3  8 72  1  0  0  0  6  1  4  2  2  1
20250727  3  9 50  2 -1  0 -2  3  2  4  2  5  1
20250727  3 10  .  .  .  .  .  .  .  .  .  .  .
20250727  3 11  .  .  .  .  .  .  .  .  .  .  .
20250727  3 12  .  .  .  .  .  .  .  .  .  .  .
20250727  4  1 37  4  2  0  1  7  1  3  3  2  3
20250727  4  2 69  1  4  0  2  1  7  6  8  5  3
20250727  4  3  9  7  0  0 -1  2  6  4  2  8  3
20250727  4  4  4 10 -4  1 -2 10 10  4  2  1  3
20250727  4  5 60  2  3  0  2  8  2  6  7  7  3
20250727  4  6 26  6  2  0  0  3  3  5  2  6  3
20250727  4  7 29  5  0  0  0  4  5  3  2  3  3
20250727  4  8 55  3  3  0  2  6  4  6  6 10  3
20250727  4  9  5  9 -4  1 -2  9  8  1  1  9  3
20250727  4 10  5  8 -4  1 -3  5  9  2  1  4  3
20250727  4 11  .  .  .  .  .  .  .  .  .  .  .
20250727  4 12  .  .  .  .  .  .  .  .  .  .  .
20250727  5  1 39  4 -2  0  0  6  5  4  3  6  1
20250727  5  2 17  7  0  0 -1  4  7  3  2  7  1
20250727  5  3 32  6  1  0  0  3  4  3  2  9  1
20250727  5  4  7  9 -4  1 -3  9  9  1  1  1  1
20250727  5  5 17  8  0  0 -3  5  8  2  2  8  1
20250727  5  6 64  1  2  0  2  2  3  6  5  3  1
20250727  5  7 43  2  1  0  0  8  2  3  2  2  1
20250727  5  8 37  5  2  0  1  7  6  6  3  5  1
20250727  5  9 43  3  0  0  0  1  1  3  2  4  1
20250727  5 10  .  .  .  .  .  .  .  .  .  .  .
20250727  5 11  .  .  .  .  .  .  .  .  .  .  .
20250727  5 12  .  .  .  .  .  .  .  .  .  .  .
20250727  6  1 38  4  1  0  0  7  2  3  5  2  3
20250727  6  2 71  1  4  0  4  2  1  8  9  7  3
