20250329  1  1  4  10    .   .
20250329  1  2  4   7    .   .
20250329  1  3  5   4    .   .
20250329  1  4 50   9    .   .
20250329  1  5  0   6    .   .
20250329  1  6  9   3    .   .
20250329  1  7 61   1    .   .
20250329  1  8  2   2    .   .
20250329  1  9 25   8    .   .
20250329  1 10 65   5    .   .
20250329  1 11  0  11    .   .
20250329  1 12  .   .    .   .
20250329  2  1  6   2    .   .
20250329  2  2 68   4    .   .
20250329  2  3  6  11    .   .
20250329  2  4 38   6    .   .
20250329  2  5  5   9    .   .
20250329  2  6 20   8    .   .
20250329  2  7  7  10    .   .
20250329  2  8 12   7    .   .
20250329  2  9 14   1    .   .
20250329  2 10 12   3    .   .
20250329  2 11 37   5    .   .
20250329  2 12  .   .    .   .
20250329  3  1 38   2    .   .
20250329  3  2 72   1    .   .
20250329  3  3 38   3    .   .
20250329  3  4  0  10    .   .
20250329  3  5 12   6    .   .
20250329  3  6 15   5    .   .
20250329  3  7  5  11    .   .
20250329  3  8  0   7    .   .
20250329  3  9  0   4    .   .
20250329  3 10 35   8    .   .
20250329  3 11 12   9    .   .
20250329  3 12  .   .    .   .
20250329  4  1 47   4    .   .
20250329  4  2 52   2    .   .
20250329  4  3  7   1    .   .
20250329  4  4 58  10    .   .
20250329  4  5 12   5    .   .
20250329  4  6  0   3    .   .
20250329  4  7  0   8    .   .
20250329  4  8  6   9    .   .
20250329  4  9  5  11    .   .
20250329  4 10 37   6    .   .
20250329  4 11  1   7    .   .
20250329  4 12  .   .    .   .
20250329  5  1  8   4    .   .
20250329  5  2 27   6    .   .
20250329  5  3 17   7    .   .
20250329  5  4 68   2    .   .
20250329  5  5 14   3    .   .
20250329  5  6 52   5    .   .
20250329  5  7 35   1    .   .
20250329  5  8  0   9    .   .
20250329  5  9  2  10    .   .
20250329  5 10  2   8    .   .
20250329  5 11  .   .    .   .
20250329  5 12  .   .    .   .
20250329  6  1 27  10    .   .
20250329  6  2  0   3    .   .
20250329  6  3 37   5    .   .
20250329  6  4 19   1    .   .
20250329  6  5 32   4    .   .
20250329  6  6 17  11    .   .
20250329  6  7  9   6    .   .
20250329  6  8  1   7    .   .
20250329  6  9  2   9    .   .
20250329  6 10 63   8    .   .
20250329  6 11 18   2    .   .
20250329  6 12  .   .    .   .
20250329  7  1 66   1    .   .
20250329  7  2  1   5    .   .
20250329  7  3  1   8    .   .
20250329  7  4  1   7    .   .
20250329  7  5 59   6    .   .
20250329  7  6 21   9    .   .
20250329  7  7 28   2    .   .
20250329  7  8 42   3    .   .
20250329  7  9  6   4    .   .
20250329  7 10  0  10    .   .
20250329  7 11  0  11    .   .
20250329  7 12  .   .    .   .
20250329  8  1 51   1    .   .
20250329  8  2  8   9    .   .
20250329  8  3  4   6    .   .
20250329  8  4 22   4    .   .
20250329  8  5  6  10    .   .
20250329  8  6 42  11    .   .
20250329  8  7  1   2    .   .
20250329  8  8  6   5    .   .
20250329  8  9 49   8    .   .
20250329  8 10 18   3    .   .
20250329  8 11 18   7    .   .
20250329  8 12  .   .    .   .
20250329  9  1  0   5    .   .
20250329  9  2 60   1    .   .
20250329  9  3 53   2    .   .
20250329  9  4 28   4    .   .
20250329  9  5 61   8    .   .
20250329  9  6  0  11    .   .
20250329  9  7  0   1    .   .
20250329  9  8 20   6    .   .
20250329  9  9  0   7    .   .
20250329  9 10  0   9    .   .
20250329  9 11  3  10    .   .
20250329  9 12  .   .    .   .
20250329 10  1  4   6    .   .
20250329 10  2 16   3    .   .
20250329 10  3 49   9    .   .
20250329 10  4  1   7    .   .
20250329 10  5 10   2    .   .
20250329 10  6 68   5    .   .
20250329 10  7 34   1    .   .
20250329 10  8  0   4    .   .
20250329 10  9 43   8    .   .
20250329 10 10  0  10    .   .
20250329 10 11  0  11    .   .
20250329 10 12  .   .    .   .
