20250726  1  1 30  5  2  0 -1  9  7  5  4  2  1
20250726  1  2 67  1  1  0  0 10  2  3  4  6  1
20250726  1  3 36  4 -1  0  0  5  3  3  2  8  1
20250726  1  4 30  6  0  0  0  1  5  4  3  3  1
20250726  1  5  7 10  0  0 -3  8  6  2  1  1  1
20250726  1  6 50  2  2  0  2  2  4  5  4  4  1
20250726  1  7 13  7 -2  0 -2  3  8  3  2  7  1
20250726  1  8 36  3  0  0  0  6  1  3  2  9  1
20250726  1  9 12  8 -2  1 -4  7 11  1  1 11  1
20250726  1 10  7 11 -4  1 -4 11 10  1  1  5  1
20250726  1 11 11  9 -4  1 -4  4  9  1  1 10  1
20250726  1 12  .  .  .  .  .  .  .  .  .  .  .
20250726  2  1 11  8 -4  1 -4  6  9  1  1  2  4
20250726  2  2 58  1  0  0  0  5  4  3  2  8  4
20250726  2  3 43  4  1  0 -2  8  7  4  2  5  4
20250726  2  4  6  9 -4  1 -4  9  8  1  1  3  4
20250726  2  5 46  3  0  0 -1  3  1  4  2  7  4
20250726  2  6 18  7  0  0  0  1  6  4  2  9  4
20250726  2  7 36  5  0  0  0  7  2  3  2  6  4
20250726  2  8 51  2  1  0  0  2  3  3  2  1  4
20250726  2  9 30  6  0  0  0  4  5  4  2  4  4
20250726  2 10  .  .  .  .  .  .  .  .  .  .  .
20250726  2 11  .  .  .  .  .  .  .  .  .  .  .
20250726  2 12  .  .  .  .  .  .  .  .  .  .  .
20250726  3  1 27  4 -2  1 -4  9 10  2  5  6  2
20250726  3  2 57  2  2  0  1  6  1  6  3  2  2
20250726  3  3 27  3 -2  0 -1 10  2  3  2  3  2
20250726  3  4  8 10 -3  1 -3  2  6  2  2  1  2
20250726  3  5 16  8  0  0  0  5  8  2  1  8  2
20250726  3  6 77  1  0  0 -1  1  5  4  3 10  2
20250726  3  7 25  7  0  0  0  3  4  4  2  7  2
20250726  3  8 27  5  0  0 -1  4  7  3  2  5  2
20250726  3  9  9  9  0  0 -1  8  9  3  1  9  2
20250726  3 10 27  6  0  0  0  7  3  4  2  4  2
20250726  3 11  .  .  .  .  .  .  .  .  .  .  .
20250726  3 12  .  .  .  .  .  .  .  .  .  .  .
20250726  4  1 43  1  3  0  0  6  3  5  5  1  4
20250726  4  2 14  8  0  0  0  9  5  3  2  6  4
20250726  4  3 33  5  2  0  1  5  4  3  4  8  4
20250726  4  4 33  6  2  0  2  3  8  6  6  5  4
20250726  4  5 38  4  2  0  1  7 11  7  6  3  4
20250726  4  6 39  2  2  0  2  2  2  7  8  4  4
20250726  4  7 10 10  1  0 -2  8  6  4  2 11  4
20250726  4  8 39  3  3  0  2 11  1  6  7  2  4
20250726  4  9 13  9 -2  0 -2  4 10  2  2  9  4
20250726  4 10  7 11 -2  1 -4 10  7  1  1  7  4
20250726  4 11 32  7  2  0  1  1  9  5  6 10  4
20250726  4 12  .  .  .  .  .  .  .  .  .  .  .
20250726  5  1 48  1  4  0  3  4  1  8  9  1  4
20250726  5  2 41  2  3  0  2  9 10  7  8  2  4
20250726  5  3 21  8  0  0  0  8  8  4  2 11  4
20250726  5  4 11 10  0  0 -3  3  5  2  2  8  4
20250726  5  5 21  7  1  0  0  1 11  4  4  9  4
20250726  5  6 25  6  2  0  0  5  2  5  5  6  4
20250726  5  7 11 11  2  0  0 10  9  5  3  5  4
20250726  5  8 34  4  2  0  3  2  4  8  8  3  4
20250726  5  9 34  5  3  0  2 11  3  7  8 10  4
20250726  5 10 14  9  0  0 -1  7  6  4  2  4  4
20250726  5 11 41  3  3  0  2  6  7  7  8  7  4
20250726  5 12  .  .  .  .  .  .  .  .  .  .  .
20250726  6  1 10 10 -4  0  0  6 10  3  1  7  1
20250726  6  2 28  5  2  0 -1  4  3  5  4  3  1
20250726  6  3 40  2  2  0  0  8  4  5  3  9  1
20250726  6  4 17  8 -2  1 -4  2  2  2  4  8  1
20250726  6  5 28  6  0  0 -1  5  9  3  2  2  1
20250726  6  6  7 11 -4  1 -4 11 11  2  3  5  1
20250726  6  7 68  1  4  0  3  3  1  8  9 10  1
20250726  6  8 30  4  1  0  1  9  7  3  5  4  1
20250726  6  9 36  3 -2  0 -1  1  5  4  3 11  1
20250726  6 10 20  7  0  0  0  7  8  4  2  1  1
20250726  6 11 16  9  0  0  0 10  6  4  2  6  1
20250726  6 12  .  .  .  .  .  .  .  .  .  .  .
20250726  7  1 35  6  3  0  2  4  1  7  8  6  4
20250726  7  2  6 11  0  0  0 11 10  3  2 11  4
20250726  7  3  7  9  0  0 -1 10 11  3  2  8  4
20250726  7  4 12  7  1  0  0  6  7  3  2 10  4
20250726  7  5  9  8 -2  0 -1  9  5  3  2  9  4
20250726  7  6 54  1  4  0  2  8  4  7  8  1  4
20250726  7  7  7 10  1  0  0  7  8  3  4  4  4
20250726  7  8 41  3  2  0  1  3  2  8  8  5  4
20250726  7  9 39  5  2  0  0  1  6  7  7  3  4
20250726  7 10 40  4  2  0  1  2  3  7  8  7  4
20250726  7 11 50  2  4  0  3  5  9  8  8  2  4
20250726  7 12  .  .  .  .  .  .  .  .  .  .  .
20250726  8  1 38  4  3  0  3  8  6  6  5  6  4
20250726  8  2 16  6  2  0  0 11 10  5  5  8  4
20250726  8  3 46  3  3  0  3 10  2  8  8  3  4
20250726  8  4 10 11  0  0  0  4  8  4  2  1  4
20250726  8  5 16  7  2  0  2  6  3  3  3 11  4
20250726  8  6 49  1  4  0  2  5  1  8  9  2  4
20250726  8  7 16  8  0  0 -2  2  7  3  2  5  4
20250726  8  8 49  2  3  0  0  1 11  3  2  7  4
20250726  8  9 10 10  0  0  0  3  9  4  2 10  4
20250726  8 10 16  9  2  0  2  7  5  6  6  9  4
20250726  8 11 32  5  2  0  2  9  4  6  5  4  4
20250726  8 12  .  .  .  .  .  .  .  .  .  .  .
20250726  9  1 28  4  0  0  0  5  3  3  3  6  3
20250726  9  2 67  2  3  0  0  3  2  5  5  2  3
20250726  9  3 12  8  0  0 -1  7  5  4  2  8  3
20250726  9  4 15  7  0  0  0  8  7  4  2  1  3
20250726  9  5 19  6  0  0  0  4  6  4  2  7  3
20250726  9  6 75  1  3  0  2  1  4  7  7  5  3
20250726  9  7 21  5 -2  0 -1  2  8  4  3  4  3
20250726  9  8 61  3  3  0  2  6  1  7  8  3  3
20250726  9  9  .  .  .  .  .  .  .  .  .  .  .
20250726  9 10  .  .  .  .  .  .  .  .  .  .  .
20250726  9 11  .  .  .  .  .  .  .  .  .  .  .
20250726  9 12  .  .  .  .  .  .  .  .  .  .  .
