20250719  1  1 22  6  0  0  0  1  6  0  2  7  4
20250719  1  2  5 11 -2  1 -2 11  9  0 -5  6  4
20250719  1  3  6  9 -2  1 -2  8  8  0 -3 11  4
20250719  1  4 42  4  1  0  1  2  4  0  5  4  4
20250719  1  5 17  7  0  0 -2  6 10  3  2  8  4
20250719  1  6 59  2  2  0  3 10  5  3 15  1  4
20250719  1  7 60  1  1  0  1  5  2  3  4  5  4
20250719  1  8 29  5  0  0  0  4  3  0  1 10  4
20250719  1  9  6 10 -2  1 -2  3 11  0 -5  3  4
20250719  1 10  6  8 -2  1 -1  9  7  0 -3  9  4
20250719  1 11 48  3  2  0  2  7  1  1 10  2  4
20250719  1 12  .  .  .  .  .  .  .  .  .  .  .
20250719  2  1 58  3  2  1  0  9 11  3  7  2  3
20250719  2  2 75  1  4  0  2  2  2  3 18  3  3
20250719  2  3 67  2  3  0  0  1  1  1 11  1  3
20250719  2  4 14  5  0  1  0  6  4  0 -1 11  3
20250719  2  5 14  6  0  0 -1  4  7  0  3  4  3
20250719  2  6  9  9  0  1 -2 11  8  0  2  5  3
20250719  2  7  9 10 -1  0 -2  8 10  1  0  8  3
20250719  2  8 13  7  0  0 -2  7  6  1  3  9  3
20250719  2  9 11  8  0  0 -1  5  5  1  3  6  3
20250719  2 10  6 11 -4  1 -3  3  9  0 -4  7  3
20250719  2 11 25  4 -1  0  0 10  3  0  1 10  3
20250719  2 12  .  .  .  .  .  .  .  .  .  .  .
20250719  3  1 10 10 -4  1 -1  4  8  1 -2  2  3
20250719  3  2 65  1  4  0  4  2  3  2 26 11  3
20250719  3  3 15  8 -3  1 -1 11  9  0 -2  9  3
20250719  3  4 15  7 -1  0 -1  9  2  1  2  5  3
20250719  3  5 25  4  1  0  0  1  6  0  1  6  3
20250719  3  6 17  5  0  0  0 10  5  1  3 10  3
20250719  3  7 14  9  0  0 -2  3 10  1  2  4  3
20250719  3  8  7 11 -4  1 -3  8 11  0 -3  3  3
20250719  3  9 57  3  3  0  3  5  4  3  6  7  3
20250719  3 10 17  6  0  0 -1  6  7  0 -1  1  3
20250719  3 11 57  2  3  0  1  7  1  3  5  8  3
20250719  3 12  .  .  .  .  .  .  .  .  .  .  .
20250719  4  1 48  2  3  0  3  8  3  2 13  5  4
20250719  4  2 17  8  2  0  2  5  5  4  5  1  4
20250719  4  3 34  5  0  0  0  3  8  1  2  6  4
20250719  4  4 43  4  3  0  0  2  6  3  6  4  4
20250719  4  5 53  1  3  0  3  4  4  2 11  3  4
20250719  4  6 47  3  3  0  1  1  7  3 11  7  4
20250719  4  7 28  6  2  0  2  7  2  3  9  9  4
20250719  4  8  4  9 -2  0 -2  6  9  0 -1  2  4
20250719  4  9 26  7  2  0  3  9  1  5 12  8  4
20250719  4 10  .  .  .  .  .  .  .  .  .  .  .
20250719  4 11  .  .  .  .  .  .  .  .  .  .  .
20250719  4 12  .  .  .  .  .  .  .  .  .  .  .
20250719  5  1 32  5  2  0  0  8  8  0  3  8  4
20250719  5  2 11  9  0  0 -2  6 10  0  0  5  4
20250719  5  3 18  7  0  0  0  3  9  2  2 10  4
20250719  5  4 18  6  1  0  0  5  7  1  2  9  4
20250719  5  5 48  2  2  0  3  7  4  4 15  1  4
20250719  5  6 14  8  1  0  1  9  2  2  2  4  4
20250719  5  7  6 10 -2  0 -1 10  6  0  3  3  4
20250719  5  8 60  1  4  0  3  2  1  3 16  6  4
20250719  5  9 43  4  3  0  0  4  3  5  4  2  4
20250719  5 10 43  3  2  0  2  1  5  3 11  7  4
20250719  5 11  6 11 -2  1 -4 11 11  0 -3 11  4
20250719  5 12  .  .  .  .  .  .  .  .  .  .  .
20250719  6  1 27  6  2  0  3  3  6  3 16  9  4
20250719  6  2 53  2  4  0  0  6  8  2  8  2  4
20250719  6  3 27  5  2  0  2  9  1  2  7  5  4
20250719  6  4 38  4  1  0  0  4  4  2  3  4  4
20250719  6  5 43  3  2  0  3  1  3  3 12  3  4
20250719  6  6 23  7  2  0  0  5  7  4  5  1  4
20250719  6  7 16  8  0  0  0  8  5  0  5  6  4
20250719  6  8  7  9 -4  1 -4 10 10  0 -4  7  4
20250719  6  9 59  1  4  0  1  2  2  3 12  8  4
20250719  6 10  7 10  2  1 -2  7  9  4 -3 10  4
20250719  6 11  .  .  .  .  .  .  .  .  .  .  .
20250719  6 12  .  .  .  .  .  .  .  .  .  .  .
20250719  7  1  8 10  0  0  0  1 10  1  2  3  1
20250719  7  2 16  8  0  0  0  6  8  1  1  9  1
20250719  7  3 61  1  4  0  4  2  4  6 24  6  1
20250719  7  4 41  4  4  0  0  3  1  4 13  4  1
20250719  7  5 34  5  4  0  4  7  3  7 18  5  1
20250719  7  6 44  3  4  0  0 10  7  3 11  8  1
20250719  7  7 11  9  0  0  0  8  6  3  1 10  1
20250719  7  8 22  6  1  0  1  4  9  1  2  2  1
20250719  7  9 44  2  2  0  3  5  2  4 10  7  1
20250719  7 10 18  7  1  0  0  9  5  1  2  1  1
20250719  7 11  .  .  .  .  .  .  .  .  .  .  .
20250719  7 12  .  .  .  .  .  .  .  .  .  .  .
20250719  8  1 21  7  0  0  0 10  5  1  3  4  4
20250719  8  2  9 10  0  0 -2  9  8  0 -1  7  4
20250719  8  3 12  9 -4  1 -4  2 10  0  0  9  4
20250719  8  4 60  1  4  0  2  1  2  1 12 10  4
20250719  8  5 27  5 -1  0 -1  4  4  0  3  5  4
20250719  8  6 23  6  1  0  1  8  6  0  5  6  4
20250719  8  7 51  2  3  0  2  3  1  1  7  1  4
20250719  8  8 15  8  0  0  0  6  9  0  2  8  4
20250719  8  9 41  3  1  0  0  7  3  0  3  3  4
20250719  8 10 40  4  3  0  0  5  7  0  6  2  4
20250719  8 11  .  .  .  .  .  .  .  .  .  .  .
20250719  8 12  .  .  .  .  .  .  .  .  .  .  .
20250719  9  1 29  5  3  0  0  5  4  0  5  3  2
20250719  9  2 64  2  4  0  3  4  2  0 16  2  2
20250719  9  3 68  1  4  0  4  2  1  0 14  4  2
20250719  9  4 40  3  2  0  3  3  6  0  8  8  2
20250719  9  5  9  9  0  0 -1  9  8  0  2  1  2
20250719  9  6 20  6  1  0  1  1  7  0  4  6  2
20250719  9  7 16  7  1  0  0  7  5  0  2  7  2
20250719  9  8 40  4  3  0  1  6  3  0  6  9  2
20250719  9  9 12  8  0  0 -2  8  9  0  1  5  2
20250719  9 10  .  .  .  .  .  .  .  .  .  .  .
20250719  9 11  .  .  .  .  .  .  .  .  .  .  .
20250719  9 12  .  .  .  .  .  .  .  .  .  .  .
