20250727  1  1 29   2    .   .
20250727  1  2 75   4    .   .
20250727  1  3  0   6    .   .
20250727  1  4 58   1    .   .
20250727  1  5  0  10    .   .
20250727  1  6 40   9    .   .
20250727  1  7  3   7    .   .
20250727  1  8  1   8    .   .
20250727  1  9  6   2    .   .
20250727  1 10 13   5    .   .
20250727  1 11  0  11    .   .
20250727  1 12  .   .    .   .
20250727  2  1  2   3    .   .
20250727  2  2 27   5    .   .
20250727  2  3 62  11    .   .
20250727  2  4  6   2    .   .
20250727  2  5 58   8    .   .
20250727  2  6  9   6    .   .
20250727  2  7  0   4    .   .
20250727  2  8 24   1    .   .
20250727  2  9  0   7    .   .
20250727  2 10  0   9    .   .
20250727  2 11 37  10    .   .
20250727  2 12  .   .    .   .
20250727  3  1 21   7    .   .
20250727  3  2  4   9    .   .
20250727  3  3 15   8    .   .
20250727  3  4 14   6    .   .
20250727  3  5  0   1    .   .
20250727  3  6 29   3    .   .
20250727  3  7 61   4    .   .
20250727  3  8 30   2    .   .
20250727  3  9 51   5    .   .
20250727  3 10  .   .    .   .
20250727  3 11  .   .    .   .
20250727  3 12  .   .    .   .
20250727  4  1 52   5    .   .
20250727  4  2 45   1    .   .
20250727  4  3 17   2    .   .
20250727  4  4  0   8    .   .
20250727  4  5 60   3    .   .
20250727  4  6  3   7    .   .
20250727  4  7 14   6    .   .
20250727  4  8 34   4    .   .
20250727  4  9  0   9    .   .
20250727  4 10  0  10    .   .
20250727  4 11  .   .    .   .
20250727  4 12  .   .    .   .
20250727  5  1 44   3    .   .
20250727  5  2 13   9    .   .
20250727  5  3 58   7    .   .
20250727  5  4  1   1    .   .
20250727  5  5  0   2    .   .
20250727  5  6  2   8    .   .
20250727  5  7 47   6    .   .
20250727  5  8  3   4    .   .
20250727  5  9 51   5    .   .
20250727  5 10  .   .    .   .
20250727  5 11  .   .    .   .
20250727  5 12  .   .    .   .
20250727  6  1 10   2    .   .
20250727  6  2 71   4    .   .
20250727  6  3  5   7    .   .
20250727  6  4 63   5    .   .
20250727  6  5 22   8    .   .
20250727  6  6  2   1    .   .
20250727  6  7 40   3    .   .
20250727  6  8 12   6    .   .
20250727  6  9  .   .    .   .
20250727  6 10  .   .    .   .
20250727  6 11  .   .    .   .
20250727  6 12  .   .    .   .
20250727  7  1 39   7    .   .
20250727  7  2 51   2    .   .
20250727  7  3 26   1    .   .
20250727  7  4  3   8    .   .
20250727  7  5  2   3    .   .
20250727  7  6  0   4    .   .
20250727  7  7 73   5    .   .
20250727  7  8 31   6    .   .
20250727  7  9  0   9    .   .
20250727  7 10  0  10    .   .
20250727  7 11  .   .    .   .
20250727  7 12  .   .    .   .
20250727  8  1 72   1    .   .
20250727  8  2  0   6    .   .
20250727  8  3  3   5    .   .
20250727  8  4 12   8    .   .
20250727  8  5 35  11    .   .
20250727  8  6 43   4    .   .
20250727  8  7 10   7    .   .
20250727  8  8 28   9    .   .
20250727  8  9  5   3    .   .
20250727  8 10  0   2    .   .
20250727  8 11 17  10    .   .
20250727  8 12  .   .    .   .
20250727  9  1  7   5    .   .
20250727  9  2  0   7    .   .
20250727  9  3 41  10    .   .
20250727  9  4  0   3    .   .
20250727  9  5 59   9    .   .
20250727  9  6  0   1    .   .
20250727  9  7 55   2    .   .
20250727  9  8  0   4    .   .
20250727  9  9 18   6    .   .
20250727  9 10 45   8    .   .
20250727  9 11  0  11    .   .
20250727  9 12  .   .    .   .
20250727 10  1  5  11    .   .
20250727 10  2 41  10    .   .
20250727 10  3  7   2    .   .
20250727 10  4  0   6    .   .
20250727 10  5 22   5    .   .
20250727 10  6 34   3    .   .
20250727 10  7  7   7    .   .
20250727 10  8  0   9    .   .
20250727 10  9  7   1    .   .
20250727 10 10 42   4    .   .
20250727 10 11 60   8    .   .
20250727 10 12  .   .    .   .
20250727 11  1  9   6    .   .
20250727 11  2  0   7    .   .
20250727 11  3 23   8    .   .
20250727 11  4  4   9    .   .
20250727 11  5  0   3    .   .
20250727 11  6 71   1    .   .
20250727 11  7 49   4    .   .
20250727 11  8 42   2    .   .
20250727 11  9 27   5    .   .
20250727 11 10  .   .    .   .
20250727 11 11  .   .    .   .
20250727 11 12  .   .    .   .
20250727 12  1  0   5    .   .
20250727 12  2 23   6    .   .
20250727 12  3  5   8    .   .
20250727 12  4 25   4    .   .
20250727 12  5 72   2    .   .
20250727 12  6 57   9    .   .
20250727 12  7  0   3    .   .
20250727 12  8 27  10    .   .
20250727 12  9 14   1    .   .
20250727 12 10  2   7    .   .
20250727 12 11  .   .    .   .
20250727 12 12  .   .    .   .
20250727 13  1  5   6    .   .
20250727 13  2  0   5    .   .
20250727 13  3 36  11    .   .
20250727 13  4  2   3    .   .
20250727 13  5 39   9    .   .
20250727 13  6 66   7    .   .
20250727 13  7  9  10    .   .
20250727 13  8  4   1    .   .
20250727 13  9 20   8    .   .
20250727 13 10  6   4    .   .
20250727 13 11 38   2    .   .
20250727 13 12  .   .    .   .
20250727 14  1  6   9    .   .
20250727 14  2  0   3    .   .
20250727 14  3 52   7    .   .
20250727 14  4  1  10    .   .
20250727 14  5  2   6    .   .
20250727 14  6 13   8    .   .
20250727 14  7 46   1    .   .
20250727 14  8  7   5    .   .
20250727 14  9 71   4    .   .
20250727 14 10 27   2    .   .
20250727 14 11  0  11    .   .
20250727 14 12  .   .    .   .
