20250216  1  1  0   1    .   .
20250216  1  2 64   9    .   .
20250216  1  3  0  11    .   .
20250216  1  4 19   8    .   .
20250216  1  5 25   5    .   .
20250216  1  6  0   4    .   .
20250216  1  7  0  10    .   .
20250216  1  8 30   1    .   .
20250216  1  9 43   3    .   .
20250216  1 10  2   6    .   .
20250216  1 11 42   7    .   .
20250216  1 12  .   .    .   .
20250216  2  1  4   2    .   .
20250216  2  2 69   5    .   .
20250216  2  3  7   6    .   .
20250216  2  4 15   4    .   .
20250216  2  5 53  10    .   .
20250216  2  6 53   3    .   .
20250216  2  7  7   7    .   .
20250216  2  8  1   1    .   .
20250216  2  9  0  11    .   .
20250216  2 10 14   8    .   .
20250216  2 11  2   9    .   .
20250216  2 12  .   .    .   .
20250216  3  1  0   5    .   .
20250216  3  2 19   3    .   .
20250216  3  3 55   8    .   .
20250216  3  4 31   4    .   .
20250216  3  5 61   2    .   .
20250216  3  6  0  11    .   .
20250216  3  7  0   9    .   .
20250216  3  8 36  10    .   .
20250216  3  9  7   1    .   .
20250216  3 10  6   6    .   .
20250216  3 11 10   7    .   .
20250216  3 12  .   .    .   .
20250216  4  1 74   1    .   .
20250216  4  2 15   5    .   .
20250216  4  3 41   3    .   .
20250216  4  4  0  10    .   .
20250216  4  5 42   2    .   .
20250216  4  6 12   6    .   .
20250216  4  7  0   8    .   .
20250216  4  8  2   4    .   .
20250216  4  9  0   7    .   .
20250216  4 10 39   9    .   .
20250216  4 11  0  11    .   .
20250216  4 12  .   .    .   .
20250216  5  1 13   4    .   .
20250216  5  2 11   6    .   .
20250216  5  3  0   7    .   .
20250216  5  4 63   1    .   .
20250216  5  5 11   2    .   .
20250216  5  6 55   5    .   .
20250216  5  7 50   8    .   .
20250216  5  8 10  11    .   .
20250216  5  9  2  10    .   .
20250216  5 10  4   9    .   .
20250216  5 11  6   3    .   .
20250216  5 12  .   .    .   .
20250216  6  1 11   3    .   .
20250216  6  2 37   9    .   .
20250216  6  3 68   4    .   .
20250216  6  4 40   2    .   .
20250216  6  5  0   8    .   .
20250216  6  6 11   1    .   .
20250216  6  7  0   6    .   .
20250216  6  8 12   5    .   .
20250216  6  9 46   7    .   .
20250216  6 10  0  10    .   .
20250216  6 11  0  11    .   .
20250216  6 12  .   .    .   .
20250216  7  1 12   9    .   .
20250216  7  2 26   4    .   .
20250216  7  3  0   8    .   .
20250216  7  4 58   2    .   .
20250216  7  5  3   6    .   .
20250216  7  6 22   1    .   .
20250216  7  7  3   5    .   .
20250216  7  8 32   7    .   .
20250216  7  9 67  11    .   .
20250216  7 10  0   3    .   .
20250216  7 11  2  10    .   .
20250216  7 12  .   .    .   .
20250216  8  1 21  12    .   .
20250216  8  2 11   4    .   .
20250216  8  3  0   5    .   .
20250216  8  4 58   1    .   .
20250216  8  5 45   2    .   .
20250216  8  6  0  10    .   .
20250216  8  7  6   7    .   .
20250216  8  8  5   8    .   .
20250216  8  9  0   3    .   .
20250216  8 10 10   6    .   .
20250216  8 11  0   9    .   .
20250216  8 12 69  11    .   .
20250216  9  1  8   4    .   .
20250216  9  2 54   2    .   .
20250216  9  3 26  10    .   .
20250216  9  4 67   3    .   .
20250216  9  5  8   9    .   .
20250216  9  6  0   1    .   .
20250216  9  7  0   5    .   .
20250216  9  8  1   8    .   .
20250216  9  9 24   6    .   .
20250216  9 10 37   7    .   .
20250216  9 11  .   .    .   .
20250216  9 12  .   .    .   .
20250216 10  1 12   2    .   .
20250216 10  2 60   5    .   .
20250216 10  3 42   3    .   .
20250216 10  4  2   7    .   .
20250216 10  5 53   8    .   .
20250216 10  6  2   1    .   .
20250216 10  7 18   9    .   .
20250216 10  8 16  10    .   .
20250216 10  9 12   4    .   .
20250216 10 10  7   6    .   .
20250216 10 11  1  11    .   .
20250216 10 12  .   .    .   .
20250216 11  1  4  10    .   .
20250216 11  2 17   4    .   .
20250216 11  3 34   3    .   .
20250216 11  4 46   5    .   .
20250216 11  5 20   2    .   .
20250216 11  6  5   9    .   .
20250216 11  7  3   8    .   .
20250216 11  8 11   6    .   .
20250216 11  9 16   1    .   .
20250216 11 10 65  11    .   .
20250216 11 11  4   7    .   .
20250216 11 12  .   .    .   .
