20251025  1  1 74   1    .   .
20251025  1  2  8  12    .   .
20251025  1  3  7   5    .   .
20251025  1  4  0  11    .   .
20251025  1  5 38   2    .   .
20251025  1  6  5   3    .   .
20251025  1  7  4   6    .   .
20251025  1  8  3   7    .   .
20251025  1  9  1   8    .   .
20251025  1 10  3  10    .   .
20251025  1 11 28   9    .   .
20251025  1 12 54   4    .   .
20251025  2  1 43   3    .   .
20251025  2  2  3   7    .   .
20251025  2  3 75   1    .   .
20251025  2  4  0  11    .   .
20251025  2  5  2   8    .   .
20251025  2  6  6   6    .   .
20251025  2  7 56   2    .   .
20251025  2  8 15   9    .   .
20251025  2  9  3   5    .   .
20251025  2 10  0   4    .   .
20251025  2 11 22  10    .   .
20251025  2 12  .   .    .   .
20251025  3  1 37   9    .   .
20251025  3  2  0   4    .   .
20251025  3  3  0   6    .   .
20251025  3  4 51   1    .   .
20251025  3  5 15   5    .   .
20251025  3  6 50  10    .   .
20251025  3  7  0   8    .   .
20251025  3  8  3   2    .   .
20251025  3  9 62   3    .   .
20251025  3 10  7   7    .   .
20251025  3 11  0  11    .   .
20251025  3 12  .   .    .   .
20251025  4  1 28   2    .   .
20251025  4  2 51   4    .   .
20251025  4  3  2  10    .   .
20251025  4  4 41   1    .   .
20251025  4  5  9   6    .   .
20251025  4  6 25  11    .   .
20251025  4  7  4   5    .   .
20251025  4  8  5   8    .   .
20251025  4  9  0   7    .   .
20251025  4 10 39   3    .   .
20251025  4 11 21   9    .   .
20251025  4 12  .   .    .   .
20251025  5  1  4  10    .   .
20251025  5  2 44   2    .   .
20251025  5  3  5   8    .   .
20251025  5  4 30   4    .   .
20251025  5  5 25   5    .   .
20251025  5  6  1  11    .   .
20251025  5  7  0   3    .   .
20251025  5  8 31   1    .   .
20251025  5  9  0   6    .   .
20251025  5 10 64   7    .   .
20251025  5 11 21   9    .   .
20251025  5 12  .   .    .   .
20251025  6  1  2   8    .   .
20251025  6  2 33   7    .   .
20251025  6  3 30   2    .   .
20251025  6  4 23   3    .   .
20251025  6  5  0   4    .   .
20251025  6  6  5  10    .   .
20251025  6  7 54   6    .   .
20251025  6  8 62   9    .   .
20251025  6  9  4   1    .   .
20251025  6 10 10  11    .   .
20251025  6 11  2   5    .   .
20251025  6 12  .   .    .   .
20251025  7  1 12   7    .   .
20251025  7  2  1  10    .   .
20251025  7  3 13   9    .   .
20251025  7  4 25   4    .   .
20251025  7  5 12   3    .   .
20251025  7  6  0   1    .   .
20251025  7  7 67   5    .   .
20251025  7  8  0   2    .   .
20251025  7  9 43   6    .   .
20251025  7 10 52   8    .   .
20251025  7 11  .   .    .   .
20251025  7 12  .   .    .   .
20251025  8  1  1   5    .   .
20251025  8  2 17   6    .   .
20251025  8  3 31   9    .   .
20251025  8  4  2   3    .   .
20251025  8  5 53  11    .   .
20251025  8  6 53   2    .   .
20251025  8  7  0  10    .   .
20251025  8  8  3   8    .   .
20251025  8  9 37   4    .   .
20251025  8 10  5   1    .   .
20251025  8 11 23   7    .   .
20251025  8 12  .   .    .   .
20251025  9  1  1   4    .   .
20251025  9  2 34   9    .   .
20251025  9  3  0   2    .   .
20251025  9  4 74   6    .   .
20251025  9  5 16   8    .   .
20251025  9  6 24   5    .   .
20251025  9  7  0   1    .   .
20251025  9  8 21   3    .   .
20251025  9  9 55   7    .   .
20251025  9 10  0  10    .   .
20251025  9 11  0  11    .   .
20251025  9 12  .   .    .   .
20251025 10  1 62   1    .   .
20251025 10  2 51   2    .   .
20251025 10  3 50   3    .   .
20251025 10  4 41   4    .   .
20251025 10  5  0  11    .   .
20251025 10  6  0   8    .   .
20251025 10  7  0   9    .   .
20251025 10  8  2   5    .   .
20251025 10  9  2   6    .   .
20251025 10 10  0   7    .   .
20251025 10 11 17  10    .   .
20251025 10 12  .   .    .   .
20251025 11  1 15   7    .   .
20251025 11  2 16   3    .   .
20251025 11  3 43  11    .   .
20251025 11  4  0   5    .   .
20251025 11  5 35   2    .   .
20251025 11  6  9   1    .   .
20251025 11  7 62   6    .   .
20251025 11  8  4   8    .   .
20251025 11  9  0   4    .   .
20251025 11 10  0   9    .   .
20251025 11 11 41  10    .   .
20251025 11 12  .   .    .   .
