20250621  1  1 18  6  0  0 -1  9  5  0  0  2  1
20250621  1  2 78  1  4  0  0  4  4  0 11  5  1
20250621  1  3 52  3  2  0  0  8  3  0  7  3  1
20250621  1  4 12  7 -2  0 -3  7  9  0  0 10  1
20250621  1  5 62  2  2  0  2  1  1  1 11  8  1
20250621  1  6 11  9 -2  0 -3  2  8  0  1  1  1
20250621  1  7 12  8 -1  0 -2  6  6  0  0  4  1
20250621  1  8 18  5  1  0 -2  3  7  0  4  7  1
20250621  1  9  6 10 -2  1 -3 10 10  0 -4  6  1
20250621  1 10 32  4  0  0  0  5  2  2  1  9  1
20250621  1 11  .  .  .  .  .  .  .  .  .  .  .
20250621  1 12  .  .  .  .  .  .  .  .  .  .  .
20250621  2  1  8  8 -2  1 -2  7  8  0 -4  3  3
20250621  2  2 58  2  0  0  0  6  2  0  2  2  3
20250621  2  3 66  1  1  0  0  1  4  4  5  4  3
20250621  2  4 58  3  0  0  0  2  3  2  5  9  3
20250621  2  5  6 11 -4  1 -2  9  9  0 -6  7  3
20250621  2  6 12  7 -1  0 -2 11 11  2  1  8  3
20250621  2  7 27  5  0  0  0  3  6  0  2  6  3
20250621  2  8 14  6 -2  0 -2 10 10  0  0  1  3
20250621  2  9 38  4  0  0  0  4  1  1  1 11  3
20250621  2 10  7 10 -2  1 -3  5  5  0 -1 10  3
20250621  2 11  8  9 -2  0 -1  8  7  0 -1  5  3
20250621  2 12  .  .  .  .  .  .  .  .  .  .  .
20250621  3  1 20  5 -4  1 -4  9 10  2  4  8  3
20250621  3  2 17  7  0  0 -1  8  6  1  2  7  3
20250621  3  3  5 10 -4  0 -3  2  9  2 -2  4  3
20250621  3  4 56  3  4  0  4  4  1  2 21  6  3
20250621  3  5 10  9  0  0 -1  3  7  0  0  1  3
20250621  3  6 32  4  0  0  0 10  5  1  2 10  3
20250621  3  7 58  2  3  0  2  6  2  4 14  2  3
20250621  3  8 70  1  4  0  4  7  3  6 17  9  3
20250621  3  9 11  8 -2  0 -2  5  8  1  0  5  3
20250621  3 10 20  6  1  0  1  1  4  2  9  3  3
20250621  3 11  .  .  .  .  .  .  .  .  .  .  .
20250621  3 12  .  .  .  .  .  .  .  .  .  .  .
20250621  4  1 75  1  4  0  3  3  3  4 21  1  1
20250621  4  2 15  6  0  0 -1 11  5  1  1 11  1
20250621  4  3 11  7 -2  0 -3  5  6  0 -1  5  1
20250621  4  4 44  4  2  0  3  6  8  3 15  4  1
20250621  4  5 52  3  2  0  1  1  2  1  8  9  1
20250621  4  6 11  8 -2  0 -3  4 10  1 -1  2  1
20250621  4  7  6 10 -4  1 -4  7 11  2 -5  3  1
20250621  4  8  6 11 -3  0 -2 10  9  2 -2  6  1
20250621  4  9 17  5 -2  0 -3  8  4  1  2 10  1
20250621  4 10  7  9 -3  0 -3  2  7  1  4  7  1
20250621  4 11 57  2  3  0  1  9  1  3  9  8  1
20250621  4 12  .  .  .  .  .  .  .  .  .  .  .
20250621  5  1 81  1  4  0  3  2  5  3 17  1  2
20250621  5  2 24  5  1  0  1  8  6  3  6  3  2
20250621  5  3 76  2  3  0  3  1  2  6 12  5  2
20250621  5  4 21  6  1  0  1  7  3  0  3  8  2
20250621  5  5 34  3  2  0  3  5  1  4 13  2  2
20250621  5  6 15  8  0  0 -2  3  7  3  0  4  2
20250621  5  7 21  7  0  0  0  6  8  2  2  7  2
20250621  5  8 28  4  2  0  3  4  4  4 11  6  2
20250621  5  9  .  .  .  .  .  .  .  .  .  .  .
20250621  5 10  .  .  .  .  .  .  .  .  .  .  .
20250621  5 11  .  .  .  .  .  .  .  .  .  .  .
20250621  5 12  .  .  .  .  .  .  .  .  .  .  .
20250621  6  1 30  4  0  0  0  8  3  3  1  3  1
20250621  6  2 23  5 -4  1 -4  1  6  2  1  5  1
20250621  6  3 92  1  4  0  2  6  4  5 16  6  1
20250621  6  4 22  6 -2  0 -1  4  2  1  2  1  1
20250621  6  5 55  2  2  0 -2  3  9  7  8  2  1
20250621  6  6 47  3  1  0  0  2  1  0  5  4  1
20250621  6  7 11  8 -3  0 -3  9  7  1  1  9  1
20250621  6  8  7  9 -3  0 -3  7  5  0  1  7  1
20250621  6  9 13  7 -2  0 -2  5  8  0  0  8  1
20250621  6 10  .  .  .  .  .  .  .  .  .  .  .
20250621  6 11  .  .  .  .  .  .  .  .  .  .  .
20250621  6 12  .  .  .  .  .  .  .  .  .  .  .
20250621  7  1  8  8  1  0 -2  8  6  1  2  5  2
20250621  7  2 67  2  3  0  2  3  3  0  4  2  2
20250621  7  3 31  5  0  0  0  5  2  3  2  8  2
20250621  7  4 14  7 -2  0  0  7  5  0 -1  7  2
20250621  7  5 86  1  4  0  0  6  7  4  9  3  2
20250621  7  6 16  6  2  0  0  1  8  3  3  6  2
20250621  7  7 34  4  1  0  1  4  1  3  2  4  2
20250621  7  8 43  3  1  0  0  2  4  2  7  1  2
20250621  7  9  .  .  .  .  .  .  .  .  .  .  .
20250621  7 10  .  .  .  .  .  .  .  .  .  .  .
20250621  7 11  .  .  .  .  .  .  .  .  .  .  .
20250621  7 12  .  .  .  .  .  .  .  .  .  .  .
20250621  8  1 50  2  3  0  3  2  3  5 17  4  4
20250621  8  2 20  6  1  0  1  7  5  3  6  1  4
20250621  8  3 34  5  3  0  2  4  2  4 12 10  4
20250621  8  4 58  1  4  0  2  6  4  3 20  6  4
20250621  8  5 20  7  2  0  0  8  8  3  5  3  4
20250621  8  6 39  4  3  0  1  5  7  3 12  2  4
20250621  8  7  9  9  0  0  0 11  9  2  3  5  4
20250621  8  8 16  8  1  0  0  9  6  1  9  8  4
20250621  8  9  8 10  2  0  0  3 10  4  2  7  4
20250621  8 10 43  3  3  0  3  1  1  5 17  9  4
20250621  8 11  4 11 -4  1 -4 10 11  2 -2 11  4
20250621  8 12  .  .  .  .  .  .  .  .  .  .  .
20250621  9  1 15  7  0  0  0  6  8  0  1  3  4
20250621  9  2  8  9  2  0 -2  4 11  4  0 10  4
20250621  9  3 65  1  4  0  2  9  1  3 18  7  4
20250621  9  4  6 11 -2  1 -1 11  9  1  1  9  4
20250621  9  5 12  8  0  0 -1 10  7  0  0 11  4
20250621  9  6 17  6  0  0  0  7  5  2  3  6  4
20250621  9  7 50  3  3  0  0  5  4  2  8  1  4
20250621  9  8  7 10 -3  0 -2  2 10  0 -1  5  4
20250621  9  9 43  4  4  0  4  3  3  4 18  2  4
20250621  9 10 57  2  4  0  2  1  2  3 13  8  4
20250621  9 11 21  5  2  0  0  8  6  3  2  4  4
20250621  9 12  .  .  .  .  .  .  .  .  .  .  .
