20250524  1  1  7  9 -1  1 -2  8  9  0 -2 11  2
20250524  1  2 41  4  1  0  1  2  2  0  4  6  2
20250524  1  3  5 11 -2  1 -3 10  7  0 -3  7  2
20250524  1  4 23  5  1  0  0 11  5  0  3  2  2
20250524  1  5  6 10 -2  1 -3  5 11  0 -4  4  2
20250524  1  6 69  2  4  0  4  3  4  2 17 10  2
20250524  1  7 45  3  2  0  1  9  3  0  4  9  2
20250524  1  8  8  8 -2  0 -3  6  8  0 -1  8  2
20250524  1  9 11  7 -2  0 -3  4 10  0 -1  1  2
20250524  1 10 15  6 -2  0 -2  7  6  0  0  5  2
20250524  1 11 69  1  3  0  2  1  1  0 15  3  2
20250524  1 12  .  .  .  .  .  .  .  .  .  .  .
20250524  2  1 28  5  0  0  0  9  1  1  0  9  2
20250524  2  2 21  7  1  0  0  8  7  0  4  8  2
20250524  2  3 31  4 -2  0 -2  7  5  1  2 10  2
20250524  2  4 20  8  0  0  0  1  9  0  2  3  2
20250524  2  5 10  9  1  0  0  4  8  1 -1  1  2
20250524  2  6  4 10 -2  1 -2 10 10  0 -6  7  2
20250524  2  7 22  6  0  0  0  6  3  0  0  2  2
20250524  2  8 57  2  1  0  1  5  2  0  5  4  2
20250524  2  9 72  1  3  0  1  3  4  1  6  5  2
20250524  2 10 35  3  1  0  1  2  6  0  1  6  2
20250524  2 11  .  .  .  .  .  .  .  .  .  .  .
20250524  2 12  .  .  .  .  .  .  .  .  .  .  .
20250524  3  1 17  8  0  0 -1  4  5  0 -1  9  1
20250524  3  2 13  9 -2  0 -2  7  6  0  0  7  1
20250524  3  3 24  6  0  0 -1  3  7  0 -1  8  1
20250524  3  4 34  4  0  0  0  1  3  1  1  4  1
20250524  3  5 24  5 -2  1 -1  8  9  0  2  5  1
20250524  3  6 23  7  0  0  0  6  8  0  0  3  1
20250524  3  7 44  2  0  0  0  2  4  0  2  6  1
20250524  3  8 34  3  0  0  0  5  1  3  3  1  1
20250524  3  9 80  1  4  0  3 10  2  1 15  2  1
20250524  3 10  6 10 -4  1 -4  9 10  0 -6 10  1
20250524  3 11  .  .  .  .  .  .  .  .  .  .  .
20250524  3 12  .  .  .  .  .  .  .  .  .  .  .
20250524  4  1 28  7  0  0  0  7  3  0  0  7  4
20250524  4  2 20  8  0  1 -1  1  9  0  1  6  4
20250524  4  3 31  6  2  0  0  3  6  3  5 10  4
20250524  4  4  9  9  0  0 -2  9 10  1  0  5  4
20250524  4  5 33  4  0  0  0  2  5  0  2  8  4
20250524  4  6 43  2  2  0  2  4  1  1 10  3  4
20250524  4  7 56  1  3  0  2 10  2  1  8  1  4
20250524  4  8 33  5  0  0  0  8  4  2  2  2  4
20250524  4  9  8 10 -3  1 -3  5  7  0 -2  4  4
20250524  4 10 38  3  1  0  1  6  8  1  5  9  4
20250524  4 11  .  .  .  .  .  .  .  .  .  .  .
20250524  4 12  .  .  .  .  .  .  .  .  .  .  .
20250524  5  1 22  5  0  0  0  6  8  0  1  6  3
20250524  5  2  9  9 -4  1 -4  5  9  0 -3  8  3
20250524  5  3 21  6  0  0  0  4  6  0  1  7  3
20250524  5  4 16  7  1  0  0  7  5  0  2  5  3
20250524  5  5 25  4  0  0  0  8  3  0  1  1  3
20250524  5  6 70  1  3  0  2  2  2  1 18  3  3
20250524  5  7 50  3  2  0  2  1  1  1 18  4  3
20250524  5  8 70  2  4  0  3  3  4  0 20  9  3
20250524  5  9 16  8  0  0  0  9  7  0  1  2  3
20250524  5 10  .  .  .  .  .  .  .  .  .  .  .
20250524  5 11  .  .  .  .  .  .  .  .  .  .  .
20250524  5 12  .  .  .  .  .  .  .  .  .  .  .
20250524  6  1 64  2  2  1  3  5  3  0  6  8  2
20250524  6  2 18  7 -2  0 -1  6  8  1  1  1  2
20250524  6  3 29  5  1  0  1  4  5  0  2  6  2
20250524  6  4 21  6  0  0 -1  8  6  1  3  5  2
